,wind_farm,oem_manufacturer,latitude,longitude,country,rated_power,rotor_diameter,hub_height,turbine_type,commissioning_date
6078,Veja Mate,Siemens,54.3439,5.8567,Germany,6.0,154.0,103.0,SWT-6.0-154,2017-05
6079,Veja Mate,Siemens,54.3413,5.8729,Germany,6.0,154.0,103.0,SWT-6.0-154,2017-05
6080,Vesterhav Nord,Siemens Gamesa,56.6439,8.0249,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6081,Vesterhav Nord,Siemens Gamesa,56.5992,8.0255,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6082,Vesterhav Nord,Siemens Gamesa,56.6057,8.0253,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6083,Vesterhav Nord,Siemens Gamesa,56.6121,8.0253,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6084,Vesterhav Nord,Siemens Gamesa,56.6184,8.0253,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6085,Vesterhav Nord,Siemens Gamesa,56.6248,8.0251,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6086,Vesterhav Nord,Siemens Gamesa,56.6312,8.0252,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6087,Vesterhav Nord,Siemens Gamesa,56.6376,8.0252,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6088,Vesterhav Nord,Siemens Gamesa,56.6503,8.025,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6089,Vesterhav Nord,Siemens Gamesa,56.5418,8.0264,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6090,Vesterhav Nord,Siemens Gamesa,56.5801,8.0259,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6091,Vesterhav Nord,Siemens Gamesa,56.5737,8.026,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6092,Vesterhav Nord,Siemens Gamesa,56.5674,8.0261,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6093,Vesterhav Nord,Siemens Gamesa,56.561,8.0261,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6094,Vesterhav Nord,Siemens Gamesa,56.5546,8.0262,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6095,Vesterhav Nord,Siemens Gamesa,56.5482,8.0263,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6096,Vesterhav Nord,Siemens Gamesa,56.5354,8.0265,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6097,Vesterhav Nord,Siemens Gamesa,56.5291,8.0265,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6098,Vesterhav Nord,Siemens Gamesa,56.5929,8.0257,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6099,Vesterhav Nord,Siemens Gamesa,56.6567,8.0249,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6100,Vesterhav Nord,Siemens Gamesa,56.5865,8.0257,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6101,Vesterhav Syd,Siemens Gamesa,56.1248,7.9533,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6102,Vesterhav Syd,Siemens Gamesa,56.0264,7.9537,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6103,Vesterhav Syd,Siemens Gamesa,56.1372,7.9531,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6104,Vesterhav Syd,Siemens Gamesa,56.131,7.9532,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6105,Vesterhav Syd,Siemens Gamesa,56.1187,7.9533,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6106,Vesterhav Syd,Siemens Gamesa,56.1126,7.9533,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6107,Vesterhav Syd,Siemens Gamesa,56.1064,7.9534,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6108,Vesterhav Syd,Siemens Gamesa,56.1002,7.9535,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6109,Vesterhav Syd,Siemens Gamesa,56.0941,7.9535,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6110,Vesterhav Syd,Siemens Gamesa,56.0202,7.9538,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6111,Vesterhav Syd,Siemens Gamesa,56.0818,7.9535,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6112,Vesterhav Syd,Siemens Gamesa,56.0756,7.9535,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6113,Vesterhav Syd,Siemens Gamesa,56.088,7.9534,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6114,Vesterhav Syd,Siemens Gamesa,56.0387,7.9537,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6115,Vesterhav Syd,Siemens Gamesa,56.0447,7.9534,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6116,Vesterhav Syd,Siemens Gamesa,56.051,7.9535,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6117,Vesterhav Syd,Siemens Gamesa,56.0572,7.9534,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6118,Vesterhav Syd,Siemens Gamesa,56.0633,7.9535,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6119,Vesterhav Syd,Siemens Gamesa,56.0695,7.9535,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6120,Vesterhav Syd,Siemens Gamesa,56.0326,7.9537,Denmark,8.0,167.0,109.0,SG 8.0-167 DD,2024-03
6121,Walney 1,Siemens,54.0315,-3.4696,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6122,Walney 1,Siemens,54.0305,-3.5059,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6123,Walney 1,Siemens,54.0299,-3.4473,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6124,Walney 1,Siemens,54.0294,-3.5423,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6125,Walney 1,Siemens,54.0288,-3.4837,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6126,Walney 1,Siemens,54.0278,-3.52,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6127,Walney 1,Siemens,54.0271,-3.461,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6128,Walney 1,Siemens,54.0261,-3.4974,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6129,Walney 1,Siemens,54.025,-3.5337,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6130,Walney 1,Siemens,54.0243,-3.475,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6131,Walney 1,Siemens,54.0233,-3.5112,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6132,Walney 1,Siemens,54.0216,-3.4887,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6133,Walney 1,Siemens,54.0205,-3.5252,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6134,Walney 1,Siemens,54.0188,-3.5027,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6135,Walney 1,Siemens,54.0161,-3.5166,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6136,Walney 1,Siemens,54.0484,-3.5403,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6137,Walney 1,Siemens,54.0322,-3.5285,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6138,Walney 1,Siemens,54.0377,-3.5008,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6139,Walney 1,Siemens,54.0339,-3.5509,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6140,Walney 1,Siemens,54.0384,-3.5595,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6141,Walney 1,Siemens,54.0387,-3.4644,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6142,Walney 1,Siemens,54.0395,-3.5231,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6143,Walney 1,Siemens,54.0405,-3.4869,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6144,Walney 1,Siemens,54.0412,-3.5455,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6145,Walney 1,Siemens,54.0422,-3.5093,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6146,Walney 1,Siemens,54.0433,-3.4731,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6147,Walney 1,Siemens,54.0333,-3.4922,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6148,Walney 1,Siemens,54.0439,-3.5317,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6149,Walney 1,Siemens,54.0456,-3.5543,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6150,Walney 1,Siemens,54.0467,-3.518,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6151,Walney 1,Siemens,54.0477,-3.4816,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6152,Walney 1,Siemens,54.0358,-3.4782,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6153,Walney 1,Siemens,54.035,-3.5147,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6154,Walney 1,Siemens,54.0344,-3.4559,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6155,Walney 1,Siemens,54.0366,-3.537,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6156,Walney 1,Siemens,54.045,-3.4954,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6157,Walney 1,Siemens,54.0495,-3.5042,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6158,Walney 1,Siemens,54.07,-3.5246,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6159,Walney 1,Siemens,54.0584,-3.5212,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6160,Walney 1,Siemens,54.0745,-3.5331,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6161,Walney 1,Siemens,54.0511,-3.5264,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6162,Walney 1,Siemens,54.0673,-3.5384,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6163,Walney 1,Siemens,54.0656,-3.5159,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6164,Walney 1,Siemens,54.0629,-3.5298,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6165,Walney 1,Siemens,54.0612,-3.5074,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6166,Walney 1,Siemens,54.0601,-3.5437,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6167,Walney 1,Siemens,54.0567,-3.4987,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6168,Walney 1,Siemens,54.0557,-3.5351,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6169,Walney 1,Siemens,54.0539,-3.5127,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6170,Walney 1,Siemens,54.0529,-3.549,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6171,Walney 1,Siemens,54.0522,-3.4903,United Kingdom,3.6,107.0,80.0,SWT-3.6-107,2011-07
6172,Walney 2,Siemens,54.1113,-3.604,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6173,Walney 2,Siemens,54.0721,-3.5722,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6174,Walney 2,Siemens,54.076,-3.5821,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6175,Walney 2,Siemens,54.092,-3.6436,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6176,Walney 2,Siemens,54.073,-3.601,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6177,Walney 2,Siemens,54.0791,-3.5418,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6178,Walney 2,Siemens,54.0498,-3.5906,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6179,Walney 2,Siemens,54.0599,-3.6386,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6180,Walney 2,Siemens,54.0684,-3.5624,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6181,Walney 2,Siemens,54.0501,-3.5629,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6182,Walney 2,Siemens,54.0878,-3.6524,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6183,Walney 2,Siemens,54.0596,-3.5834,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6184,Walney 2,Siemens,54.1254,-3.6314,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6185,Walney 2,Siemens,54.0958,-3.6536,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
6186,Walney 2,Siemens,54.0616,-3.5677,United Kingdom,3.6,120.0,80.0,SWT-3.6-120,2012-06
